key,cluster_profile,segment,Ntips_with_Rcode,AncNode,NCladetips,evoRate,evoRate_95lower,evoRate_95upper,TMRCA,relative.depth,youngestTip.time,persist.time,Lat_MRCA,Lon_MRCA,collection_regionname,host_simplifiedhost,prob_collection_regionname,prob_host_simplifiedhost,mean_branch_velocity,weighted_branch_velocity,original_diff_coeff,weighted_diff_coeff,count_cross_species,count_to_mammal,col2,group2,Length_Between_First_Last_Sample
pb2_323132112,3_2_3_1_3_2_1_12,pb2,1,650,2,0.003124541,2.67072e-4,0.04342287,2021.819218,0.052432882,2022.024658,0.205439987,32.51494805,131.5657333,eastern asia,environment,1,1,NA,NA,NA,NA,NA,NA,#D6CA57,minor,0
pb2_31319212,3_1_3_1_9_2_1_2,pb2,1,647,6,0.005575392,7.86278e-4,0.047732128,2021.54542,0.058391217,2022.060274,0.514853664,34.82339659,131.1097686,eastern asia,anseriformes-wild,1,0.600839916,NA,NA,NA,NA,NA,NA,#CBC968,minor,0
pb2_32313712,3_2_3_1_3_7_1_2,pb2,3,659,19,0.003642993,6.74027e-4,0.016926942,2020.89533,0.072173615,2021.619178,0.723848316,35.63232149,110.2334476,eastern asia,anseriformes-wild,1,1,1271.579,1271.579,44131.93,44131.93,NA,NA,#33cc59,minor,0.427
pb2_363112_12_12,3_6_3_1_12_12_1_2,pb2,6,663,7,0.002816947,4.82489e-4,0.013218548,2021.880143,0.051284802,2022.068493,0.188349993,27.95695056,111.4703695,eastern asia,anseriformes-wild,1,1,680.3648,680.3648,3618.033,3618.033,NA,NA,#336fcc,minor,0.076
pb2_363112_12_11,3_6_3_1_12_12_1_1,pb2,1,665,2,0.003532316,2.14118e-4,0.02630105,2022.0447,0.047588415,2022.068493,0.023793251,27.59104099,111.6184802,eastern asia,anseriformes-wild,1,1,NA,NA,NA,NA,NA,NA,#DCCB4E,minor,0
pb2_383111_718,3_8_3_1_11_7_1_8,pb2,4,671,7,0.00679108,3.57193e-4,0.052912775,2021.266893,0.064294275,2022.860274,1.593380863,25.91233788,112.1366049,eastern asia,anseriformes-wild,1,0.999262356,422.1158,285.7153,19052.95,16673.4,NA,NA,#99ccb7,major,1.241
pb2_315_3111_718,3_15_3_1_11_7_1_8,pb2,1,673,5,0.003334637,2.45266e-4,0.029335875,2021.429742,0.060725269,2021.715068,0.285326608,25.55264068,112.3560086,eastern asia,anseriformes-wild,1,0.997457627,NA,NA,NA,NA,NA,NA,#cc3342,minor,0
pb2_3122_111_20_18,3_1_22_1_11_20_1_8,pb2,2,676,2,0.002831123,4.74666e-4,0.018898115,2022.739191,0.03348629,2023.70411,0.964918604,34.14105606,105.1687299,eastern asia,anseriformes-wild,1,0.782221778,470.8771,433.1239,37740.26,34714.38,NA,NA,#6bcc33,minor,0.457
pb2_32313219,3_2_3_1_3_2_1_9,pb2,2,686,5,0.008538741,4.25247e-4,0.050485322,2021.093109,0.068012864,2021.915068,0.821959261,35.61899473,107.4543251,eastern asia,anseriformes-wild,1,1,NA,NA,NA,NA,NA,NA,#9acc99,minor,0.381
pb2_3231310_19,3_2_3_1_3_10_1_9,pb2,1,689,2,0.00434704,2.66e-4,0.053994677,2021.510917,0.059212392,2021.79726,0.286343112,24.11992741,108.5616189,eastern asia,anseriformes-wild,0.999645306,0.992906124,NA,NA,NA,NA,NA,NA,#D1C95F,minor,0
pb2_319_313919,3_19_3_1_3_9_1_9,pb2,1,688,3,0.006347018,2.60699e-4,0.049968521,2021.401039,0.061573978,2021.794521,0.393481106,24.66848376,108.6723736,eastern asia,anseriformes-wild,0.999899619,0.999096567,NA,NA,NA,NA,NA,NA,#dcdcdc,minor,0
pb2_11611111,1_1_6_1_1_1_1_1,pb2,1,705,4,0.006830813,8.50574e-4,0.041893241,2021.996001,0.048620816,2022.460274,0.464272548,35.52701346,101.9082537,eastern asia,anseriformes-wild,1,0.943905609,NA,NA,NA,NA,NA,NA,#cbcc33,minor,0
pb2_11715111,1_1_7_1_5_1_1_1,pb2,3,715,4,0.00369521,2.45701e-4,0.034367291,2022.599857,0.035514171,2023.175342,0.575485542,34.62736089,129.0015413,eastern asia,other-bird,1,0.995281747,613.1012,681.4144,30933.58,46975.14,NA,NA,#cc66c9,minor,0.161
pb2_17119111,1_7_1_1_9_1_1_1,pb2,1,716,3,0.003420717,2.2923e-4,0.03167649,2022.666481,0.034160201,2022.871233,0.204752022,35.17065019,128.6911949,eastern asia,other-bird,1,0.995721417,NA,NA,NA,NA,NA,NA,#33cc3a,minor,0
pb2_16615115,1_6_6_1_5_1_1_5,pb2,6,719,8,0.005657536,3.44336e-4,0.055246283,2022.499526,0.037651101,2022.967123,0.46759739,35.2927293,129.3197978,eastern asia,anseriformes-wild,1,0.896810319,583.8813,689.9581,9294.001,12032.24,NA,NA,#99cc66,minor,0.175
pb2_16615111,1_6_6_1_5_1_1_1,pb2,1,722,2,0.003559322,1.98528e-4,0.048794082,2022.788854,0.031436188,2022.90137,0.112515781,34.68627495,132.6224347,eastern asia,anseriformes-wild,1,0.997883038,NA,NA,NA,NA,NA,NA,#84cc66,minor,0
pb2_17615116,1_7_6_1_5_1_1_6,pb2,1,725,2,0.004548276,2.29529e-4,0.042155126,2022.762394,0.032094946,2022.871233,0.108838949,36.28788794,127.9513982,eastern asia,anseriformes-wild,1,0.88847396,NA,NA,NA,NA,NA,NA,#99ccad,minor,0
pb2_11715115,1_1_7_1_5_1_1_5,pb2,6,726,8,0.003575591,2.79495e-4,0.034766156,2022.404534,0.039632371,2023.071233,0.666699014,34.86788627,128.3177014,eastern asia,other-bird,1,0.582292733,1594.103,1287.382,116061.5,99159.58,NA,NA,#66cc9c,minor,0.227
pb2_11711115,1_1_7_1_1_1_1_5,pb2,1,713,21,0.005888243,3.72189e-4,0.049741746,2022.21248,0.043823766,2022.832877,0.620396558,34.57344998,127.233018,eastern asia,anseriformes-wild,1,0.507549245,NA,NA,NA,NA,NA,NA,#bacc99,minor,0
pb2_11115115,1_1_1_1_5_1_1_5,pb2,1,733,4,0.003100146,2.13967e-4,0.02635486,2022.12283,0.045547202,2022.835616,0.712786064,33.98446484,124.2568857,eastern asia,environment,1,0.616335304,NA,NA,NA,NA,NA,NA,#6f66cc,minor,0
pb2_17_16152110,17_1_6_1_5_2_1_10,pb2,8,739,8,0.010977779,0.002711655,0.032440316,2020.686214,0.077481963,2021.873973,1.187758122,14.37856779,103.8692482,south-eastern asia,anseriformes-wild,1,0.99650035,1656.531,412.6464,32981.53,13998.99,NA,NA,#333fcc,minor,0.167
pb2_11723315,1_1_7_2_3_3_1_5,pb2,9,749,9,0.004031121,2.13353e-4,0.049371333,2020.560793,0.079978429,2020.989071,0.428278002,35.77542241,126.7753414,eastern asia,anseriformes-wild,1,0.993848047,574.1559,500.63,9423.565,12054.07,NA,NA,#a699cc,minor,0.071
pb2_11723312,1_1_7_2_3_3_1_2,pb2,7,757,7,0.005960831,6.97099e-4,0.046018365,2020.754695,0.075488454,2021.147945,0.393250481,34.88638018,127.4821503,eastern asia,anseriformes-wild,1,0.99160084,1343.025,1940.205,172803.3,328734.7,NA,NA,#c533cc,minor,0.205
pb2_19523312,1_9_5_2_3_3_1_2,pb2,1,746,18,0.003568776,4.33249e-4,0.029174183,2019.992447,0.09256017,2020.942623,0.950175828,33.29180904,120.5878705,eastern asia,anseriformes-wild,1,0.98810119,NA,NA,NA,NA,NA,NA,#66ccb1,minor,0
pb2_7113_21312,7_1_13_2_1_3_1_2,pb2,6,769,67,0.006058864,7.2662e-4,0.03754077,2019.262632,0.108459598,2020.893443,1.630810343,40.57995026,82.77170406,eastern asia,environment,0.99980002,0.655334467,20371.64,19614.62,2483124,2393861,NA,NA,#9633cc,minor,0.038
pb2_7121_21312,7_1_21_2_1_3_1_2,pb2,2,775,2,0.004814413,2.84329e-4,0.042173282,2020.89448,0.072347753,2020.912568,0.018088568,34.44017254,134.0688712,eastern asia,environment,1,0.99990001,26004.54,26004.54,3164919,3164919,NA,NA,#99cbcc,minor,0
pb2_7613_21312,7_6_13_2_1_3_1_2,pb2,2,782,2,0.005202299,4.43374e-4,0.056522848,2020.833058,0.073711819,2020.855191,0.022133057,34.26003051,133.7959952,eastern asia,environment,1,1,21790.39,21790.39,2642277,2642277,NA,NA,#66a6cc,minor,0
pb2_71523312,7_1_5_2_3_3_1_2,pb2,19,776,60,0.003660458,0.001162666,0.01516096,2020.402773,0.082965891,2021.167123,0.764350342,37.73367214,115.0468008,eastern asia,environment,1,0.692091811,3310.558,2828.113,330434.4,329295.7,NA,NA,#ccb366,minor,0.235
pb2_79521312,7_9_5_2_1_3_1_2,pb2,4,790,46,0.002809361,0.00239406,0.003224663,2020.561224,0.079360124,2020.931694,0.370470144,35.93968331,131.1390685,eastern asia,environment,1,0.692307692,25318.86,24996.16,3072245,3032895,NA,NA,#99abcc,minor,0.019
pb2_71521311,7_1_5_2_1_3_1_1,pb2,1,819,2,0.004304836,2.90555e-4,0.040816965,2020.779074,0.075081888,2021.128767,0.349693285,36.68735257,130.3818907,eastern asia,anseriformes-wild,1,0.959343645,NA,NA,NA,NA,NA,NA,#E0BF2A,minor,0
pb2_76521312,7_6_5_2_1_3_1_2,pb2,4,790,46,0.002809361,0.00239406,0.003224663,2020.561224,0.079360124,2020.931694,0.370470144,36.62029846,126.6605798,eastern asia,environment,1,0.692307692,21570.15,21534.15,2616111,2611767,NA,NA,#339ecc,minor,0.077
pb2_71531312,7_1_5_3_1_3_1_2,pb2,1,824,2,0.003272956,2.98276e-4,0.023809511,2020.830297,0.073939581,2021.073973,0.24367513700000001,36.62354609,132.5830117,eastern asia,anseriformes-wild,1,0.431372549,NA,NA,NA,NA,NA,NA,#E0BE27,minor,0
pb2_7613_23312,7_6_13_2_3_3_1_2,pb2,2,835,2,0.002792426,4.82237e-4,0.008399457,2020.901435,0.072378938,2020.931694,0.030258776,34.23503436,133.5584056,eastern asia,environment,1,0.99980002,15723.62,15723.62,1910816,1910816,NA,NA,#335fcc,minor,0
pb2_91615111,9_1_6_1_5_1_1_1,pb2,1,844,14,0.002274406,9.81304e-4,0.007656792,2021.886576,0.051937365,2023.068493,1.181916763,29.31544591,111.7388581,eastern asia,other-bird,0.690130987,0.863113689,NA,NA,NA,NA,NA,NA,#E2B815,minor,0
pb2_91715111,9_1_7_1_5_1_1_1,pb2,3,848,3,0.004559293,3.23749e-4,0.052374395,2022.698746,0.033461138,2022.956164,0.257417928,34.72505252,128.7693517,eastern asia,anseriformes-wild,1,0.808419158,1049.711,1176.442,48613.09,75143.49,NA,NA,#bfcc99,minor,0.068
pb2_91715115,9_1_7_1_5_1_1_5,pb2,7,846,12,0.006332133,5.4279e-4,0.049734489,2022.450809,0.038858343,2023.084932,0.634122531,32.44177324,127.5498554,eastern asia,other-bird,1,0.940274151,2188.883,2913.375,115824,301408.2,NA,NA,#99a0cc,minor,0.252
pb2_91115115,9_1_1_1_5_1_1_5,pb2,1,851,4,0.005556863,3.72676e-4,0.049911378,2022.761616,0.032096819,2022.854795,0.093178868,31.85263343,130.038162,eastern asia,other-bird,1,0.99310069,NA,NA,NA,NA,NA,NA,#E2B918,minor,0
pb2_9913_15115,9_9_13_1_5_1_1_5,pb2,1,856,2,0.00376426,2.77568e-4,0.036203002,2022.855473,0.029999782,2022.90137,0.04589733,31.94682943,129.7666059,eastern asia,other-bird,1,0.999745741,NA,NA,NA,NA,NA,NA,#E2B712,minor,0
pb2_91111111,9_1_1_1_1_1_1_1,pb2,1,845,13,0.00583257,3.69469e-4,0.057967003,2022.219641,0.043884974,2023.630137,1.410495771,30.53741595,117.9874799,eastern asia,other-bird,0.693123296,0.84004847,NA,NA,NA,NA,NA,NA,#E1BA1B,minor,0
pb2_2112_11111,2_1_12_1_1_1_1_1,pb2,1,858,2,0.001046788,3.04657e-4,0.002530337,2022.549551,0.037467759,2023.19726,0.64770897,38.06844603,139.2254823,eastern asia,galliformes-domestic,1,0.99210079,NA,NA,NA,NA,NA,NA,#c9cc99,minor,0
pb2_211151118,2_1_1_1_5_1_1_18,pb2,1,858,2,0.001046788,3.04657e-4,0.002530337,2022.549551,0.037467759,2022.879452,0.329900751,38.06844603,139.2254823,eastern asia,galliformes-domestic,1,0.99210079,NA,NA,NA,NA,NA,NA,#66cc91,minor,0
pb2_26111111,2_6_1_1_1_1_1_1,pb2,2,876,2,0.013413907,0.002141517,0.055023471,2021.317646,0.063398433,2021.380822,0.063175893,32.17881746,88.30228182,eastern asia,anseriformes-wild,1,0.99990001,796.6261,796.6261,9956.316,9956.316,NA,NA,#ccc899,minor,0
pb2_21116111,2_1_1_1_6_1_1_1,pb2,12,880,48,0.004552413,2.53179e-4,0.048174662,2021.284534,0.063891758,2022.263014,0.978479692,35.13004265,122.0223413,eastern asia,anseriformes-wild,1,0.999372057,1243.612,1094.511,47713.97,47817.18,NA,NA,#b4cc99,minor,0.271
pb2_29116111,2_9_1_1_6_1_1_1,pb2,1,892,5,0.005723983,3.64644e-4,0.053713362,2021.585582,0.057393204,2023.369863,1.784281382,32.84616604,121.9058532,eastern asia,anseriformes-wild,1,0.999710564,NA,NA,NA,NA,NA,NA,#cc99c1,minor,0
pb2_21615111,2_1_6_1_5_1_1_1,pb2,3,901,3,0.00486266,4.51352e-4,0.04796686,2021.815602,0.052711104,2022.093151,0.277548504,34.95821632,126.4482928,eastern asia,anseriformes-wild,1,0.980002,307.1435,353.1853,3391.712,7087.29,NA,NA,#cc4d33,minor,0.145
pb2_261161112,2_6_1_1_6_1_1_12,pb2,1,911,2,0.006674185,4.14535e-4,0.05955643,2022.733389,0.032692711,2022.857534,0.124145567,35.34341497,132.1100559,eastern asia,other-bird,1,0.97050295,NA,NA,NA,NA,NA,NA,#669ccc,minor,0
pb2_26615116,2_6_6_1_5_1_1_6,pb2,1,911,2,0.006674185,4.14535e-4,0.05955643,2022.733389,0.032692711,2022.879452,0.146063375,35.34341497,132.1100559,eastern asia,other-bird,1,0.97050295,NA,NA,NA,NA,NA,NA,#b533cc,minor,0
pb2_26116116,2_6_1_1_6_1_1_6,pb2,1,913,2,0.003292128,2.75213e-4,0.027710017,2022.814796,0.031195733,2023.117808,0.303012575,35.58105914,132.9301838,eastern asia,anseriformes-wild,1,0.762023798,NA,NA,NA,NA,NA,NA,#334fcc,minor,0
pb2_26146111,2_6_1_4_6_1_1_1,pb2,1,922,2,0.006144382,7.6886e-4,0.033375292,2022.20634,0.044266424,2023.558904,1.352563842,2.39691233,116.9117033,south-eastern asia,anseriformes-wild,0.99590041,0.99930007,NA,NA,NA,NA,NA,NA,#9966cc,minor,0
pb2_20_1715111,20_1_7_1_5_1_1_1,pb2,1,931,2,0.020020667,0.004397944,0.067520792,2022.762703,0.032192888,2022.89863,0.135927212,34.26916837,129.2336567,eastern asia,anseriformes-wild,1,0.881911809,NA,NA,NA,NA,NA,NA,#99b5cc,minor,0
pb2_20_913_15111,20_9_13_1_5_1_1_1,pb2,1,931,2,0.020020667,0.004397944,0.067520792,2022.762703,0.032192888,2022.884932,0.122228582,34.26916837,129.2336567,eastern asia,anseriformes-wild,1,0.881911809,NA,NA,NA,NA,NA,NA,#4633cc,minor,0
pb2_20_7719711,20_7_7_1_9_7_1_1,pb2,4,932,4,0.004932506,0.001197182,0.01360908,2023.74602,0.010993764,2023.972603,0.22658246,35.46293432,128.408016,eastern asia,anseriformes-wild,1,0.97220278,1043.814,1054.751,39270.19,41420.57,NA,NA,#cc7d33,minor,0.052
pb2_20_7613111,20_7_6_1_3_1_1_1,pb2,1,929,7,0.006548637,2.86751e-4,0.040623584,2021.826716,0.052974835,2022.873973,1.04725676,35.97497395,126.8077156,eastern asia,anseriformes-wild,1,0.57582842,NA,NA,NA,NA,NA,NA,#667ccc,minor,0
pb2_20_1215116,20_1_2_1_5_1_1_6,pb2,1,928,8,0.002666131,6.18282e-4,0.029809038,2021.18857,0.066964302,2023.013699,1.825128366,36.81062655,124.0153924,eastern asia,anseriformes-wild,0.99990001,0.486851315,NA,NA,NA,NA,NA,NA,#33becc,minor,0
pb2_26_18_24_117_10_116,26_18_24_1_17_10_1_16,pb2,1,939,3,0.005212794,8.96304e-4,0.025545665,2019.917037,0.09479696,2021.452055,1.535017321,36.08222063,112.807333,eastern asia,galliformes-domestic,1,0.99670033,NA,NA,NA,NA,NA,NA,#cc6674,minor,0
pb2_18_121118_11,18_1_2_1_1_18_1_1,pb2,2,949,2,0.001425582,3.1503e-4,0.003948591,2022.626554,0.035916259,2023.043836,0.417281629,40.25371231,138.8993035,eastern asia,other-bird,1,0.675632437,2569.381,2569.229,478465.5,548492.2,NA,NA,#3633cc,minor,0.222
pb2_14_112_16111,14_1_12_1_6_1_1_1,pb2,1,950,3,0.003701703,2.84456e-4,0.034363809,2019.806436,0.098062598,2021.972603,2.16616628,39.88385984,132.5608613,eastern asia,anseriformes-wild,1,0.807019298,NA,NA,NA,NA,NA,NA,#ccc966,minor,0
pb2_2111130_11,2_1_1_1_1_30_1_1,pb2,1,966,2,0.003147081,2.50091e-4,0.02437332,2023.842294,0.008832416,2024.040984,0.198689984,33.67632409,131.7743027,eastern asia,other-bird,1,0.991578947,NA,NA,NA,NA,NA,NA,#99cc9d,minor,0
pb2_12_1523312,12_1_5_2_3_3_1_2,pb2,26,982,33,0.00502664,5.4928e-4,0.029624122,2019.642078,0.101612105,2021.194521,1.552442352,33.79744886,130.6182165,eastern asia,anseriformes-wild,0.99990001,0.730426957,2048.587,1705.83,65399.78,64821.5,NA,NA,#cc66b3,minor,0.302
pb2_16_810_18618,16_8_10_1_8_6_1_8,pb2,8,1016,10,0.004259693,0.001088701,0.012298904,2020.71669,0.077421612,2022.564384,1.847693669,29.52034526,105.0052493,eastern asia,anseriformes-wild,0.99990001,0.827017298,320.925,300.2312,1936.089,2291.034,NA,NA,#c466cc,major,1.279
pb2_16_17_10_18618,16_17_10_1_8_6_1_8,pb2,1,1024,2,0.004572415,2.92028e-4,0.048519406,2021.160091,0.066514305,2021.534247,0.374155454,29.90363065,102.7871734,eastern asia,anseriformes-wild,1,0.999847048,NA,NA,NA,NA,NA,NA,#33cc69,minor,0
pb2_19_811_18919,19_8_11_1_8_9_1_9,pb2,8,1028,9,0.003472276,5.92981e-4,0.02392362,2020.409111,0.084725439,2022.156164,1.747053763,28.34636663,110.0818415,eastern asia,anseriformes-wild,0.99990001,0.805519448,554.5878,617.4025,25734.74,52433.07,NA,NA,#4bcc33,major,0.624
pb2_19_811_18619,19_8_11_1_8_6_1_9,pb2,1,1032,2,0.004407339,4.02769e-4,0.034220041,2021.524652,0.058912657,2022.158904,0.634252011,29.84403525,113.7891073,eastern asia,anseriformes-wild,1,0.885611439,NA,NA,NA,NA,NA,NA,#66c6cc,minor,0
pb2_41117111,4_1_1_1_7_1_1_1,pb2,4,486,171,0.002786655,2.25348e-4,0.030026516,2006.213631,0.930054024,2022.868493,16.65486251,26.35648929,-82.49776289,northern america,anseriformes-wild,0.998878767,0.850175193,116.0916,157.5237,18303.93,33156.2,NA,NA,#ccb399,major,0.534
pb2_41112111,4_1_1_1_2_1_1_1,pb2,29,488,167,0.002934067,2.62546e-4,0.025439349,2007.792869,0.851824862,2023.90411,16.11124081,40.28313681,-91.25427845,northern america,anseriformes-wild,1,0.994845361,3610.596,2523.184,472276.8,504462.5,9,2,#66cc71,major,1.819
pb2_411_11726_11,4_11_1_1_7_26_1_1,pb2,1,502,2,0.003039222,2.14591e-4,0.018739871,2022.576274,0.096573352,2022.69863,0.122356027,45.07822366,-106.1117671,northern america,galliformes-domestic,1,0.850347021,NA,NA,NA,NA,NA,NA,#DDC845,minor,0
pb2_45112113,4_5_1_1_2_1_1_3,pb2,12,482,481,NA,NA,NA,2004.851073,1.013631483,2024.453552,19.60247924,35.7551888,-81.28531973,northern america,anseriformes-wild,1,0.696969697,2461.992,2360.18,318565,392171.8,3,NA,#66ccbc,minor,0.391
pb2_45117113,4_5_1_1_7_1_1_3,pb2,15,504,15,0.008090285,5.55138e-4,0.042303896,2022.967169,0.076631838,2023.967123,0.999954061,43.78499019,-103.4291956,northern america,galliformes-domestic,1,0.804688368,4109.822,2867.914,648429.8,466728.3,3,1,#5633cc,minor,0.225
pb2_44112111,4_4_1_1_2_1_1_1,pb2,1,542,3,0.0032979,3.05617e-4,0.039410479,2022.582752,0.095539528,2022.69589,0.113138033,45.62521544,-121.4622233,northern america,anseriformes-wild,1,0.835110747,NA,NA,NA,NA,NA,NA,#DEC439,minor,0
pb2_43812111,4_3_8_1_2_1_1_1,pb2,1,544,2,0.003663151,3.86504e-4,0.020677938,2022.510931,0.09943593,2023.156164,0.645233118,46.42246415,-121.7539364,northern america,anseriformes-wild,1,0.663682864,NA,NA,NA,NA,NA,NA,#DEC53C,minor,0
pb2_411_112113,4_11_1_1_2_1_1_3,pb2,4,547,4,0.003643065,0.001028075,0.011211093,2023.262883,0.063055108,2023.69863,0.435746828,42.41599983,-76.54773668,northern america,galliformes-domestic,1,0.938006888,262.5782,408.4626,7599.766,21564.72,NA,NA,#66ccc6,minor,0.439
pb2_15_3112113,15_3_1_1_2_1_1_3,pb2,10,552,10,0.001528473,2.92054e-4,0.013442845,2022.471868,0.105426875,2023.375342,0.903474901,40.67052477,-89.64055256,northern america,other-bird,1,0.941895345,1172.293,1215.574,103838.2,172945.9,1,NA,#99b0cc,minor,0.276
pb2_15_1111111,15_1_1_1_1_1_1_1,pb2,2,566,2,0.004751552,7.69185e-4,0.019961855,2022.925592,0.079341213,2022.832877,0.092715678,41.59111423,-72.97228924,northern america,galliformes-domestic,1,0.992667481,175.7549,175.7549,904.948,904.948,NA,NA,#99bbcc,minor,0
pb2_15_10_19_17113,15_10_19_1_7_1_1_3,pb2,4,567,4,0.007266796,6.94049e-4,0.039759104,2022.33624,0.108952442,2022.227397,0.108842889,42.87207748,-75.87542759,northern america,anseriformes-wild,1,0.663370737,306.4909,279.9152,836.3672,1154.691,NA,NA,#abcc33,minor,0.008
pb2_15_1112111,15_1_1_1_2_1_1_1,pb2,2,570,2,0.004435337,8.72586e-4,0.032795,2022.436112,0.103683607,2022.254795,0.181317683,47.33868139,-100.2816342,northern america,anseriformes-wild,1,0.999777802,650.9283,638.0635,3035.291,2975.303,NA,NA,#6687cc,minor,0.008
pb2_15_10_112113,15_10_1_1_2_1_1_3,pb2,2,571,2,0.003888926,0.001009293,0.015016541,2022.969252,0.076759228,2022.794521,0.174731593,28.70396556,-82.49266036,northern america,galliformes-domestic,1,0.859904455,229.5988,229.5988,565.1546,565.1546,NA,NA,#33ccc9,minor,0
pb2_43112111,4_3_1_1_2_1_1_1,pb2,4,580,73,0.004833337,2.81851e-4,0.040110804,2022.012839,0.126002195,2022.915068,0.9022296,44.39267703,-96.86676635,northern america,galliformes-domestic,1,0.930120813,1069.399,1069.399,7358.847,7358.847,NA,NA,#999bcc,major,0.592
pb2_41112113,4_1_1_1_2_1_1_3,pb2,1,637,2,0.00624743,5.54562e-4,0.047672735,2022.502478,0.099945077,2022.315068,0.187409688,41.75409294,-99.53870416,northern america,galliformes-domestic,1,0.999777802,NA,NA,NA,NA,NA,NA,#DDC742,minor,0
pb2_410_112113,4_10_1_1_2_1_1_3,pb2,1,578,77,0.001321166,3.58578e-4,0.015929928,2017.640407,0.357127253,2022.70411,5.063702409,42.90353796,-94.70884666,northern america,anseriformes-wild,1,0.548716809,NA,NA,NA,NA,NA,NA,#DCC948,minor,0
pb2_43117113,4_3_1_1_7_1_1_3,pb2,1,655,2,8.77082e-4,1.65971e-4,0.022123361,2017.455961,0.429643878,2022.810959,5.354998115,30.39530621,-107.5758474,northern america,mammal,0.993903198,0.326489984,NA,NA,NA,NA,NA,NA,#DDC63F,minor,0
pb2_24111111,2_4_1_1_1_1_1_1,pb2,1,659,79,0.021736956,0.012256478,0.043989734,2019.039605,0.280400777,2022.186301,3.146696306,43.54159493,-91.15254587,northern america,anseriformes-wild,1,0.380624375,NA,NA,NA,NA,NA,NA,#99c5cc,minor,0
pb2_251111111,2_5_1_1_1_1_1_11,pb2,2,678,2,0.004336512,2.87828e-4,0.040532949,2023.982017,0.024522962,2023.79726,0.184756922,45.80804101,-93.77887263,northern america,galliformes-domestic,1,0.999888864,2004.362,2004.362,32788.54,32788.54,NA,NA,#cc8d33,minor,0
pb2_211111111,2_1_1_1_1_1_1_11,pb2,6,674,9,0.002331537,2.14119e-4,0.022441248,2022.448179,0.103367875,2023.873973,1.425793314,43.11907839,-76.46560349,northern america,other-bird,1,0.907087213,3221.304,3654.083,436860.4,713801.1,1,NA,#33ccb9,major,0.945
pb2_21112111,2_1_1_1_2_1_1_1,pb2,13,687,50,0.003830966,2.00705e-4,0.04297697,2021.818935,0.134590572,2022.268493,0.449557874,37.94573852,-84.38418932,northern america,anseriformes-wild,1,1,4574.49,5619.992,556120.5,723083.8,1,NA,#33aecc,minor,0.183
pb2_28_3112113,28_3_1_1_2_1_1_3,pb2,1,740,2,0.00293481,2.0203e-4,0.029945307,2018.485859,0.308852904,2023.167123,4.681264101,41.80738875,-107.2835872,northern america,anseriformes-wild,1,0.725230511,NA,NA,NA,NA,NA,NA,#cc9d33,minor,0
pb2_85112113,8_5_1_1_2_1_1_3,pb2,36,743,46,0.007640219,0.00203572,0.073985835,2022.683841,0.091006831,2024.18306,1.499219043,38.28151759,-101.3426341,northern america,other-bird,1,0.733474058,6362.949,4615.75,1200622,1212370,7,NA,#99ccc2,major,1.01
pb2_85111113,8_5_1_1_1_1_1_3,pb2,1,758,2,0.003520473,2.43185e-4,0.033620101,2024.005573,0.023340611,2023.915068,0.090504656,52.7577962,-122.2240427,northern america,other-bird,1,0.95172191799999994,NA,NA,NA,NA,NA,NA,#E1BB1E,minor,0
pb2_810_112113,8_10_1_1_2_1_1_3,pb2,3,765,3,0.005412776,4.64795e-4,0.044476628,2023.946531,0.026262361,2023.90411,0.042421244,41.51114824,-95.64022866,northern america,galliformes-domestic,1,0.993111876,4243.214,5047.645,461735.5,816901.2,NA,NA,#ccbc33,minor,0.107
pb2_85117113,8_5_1_1_7_1_1_3,pb2,6,767,6,0.005658845,3.30779e-4,0.044429251,2023.910452,0.02808601,2023.915068,0.004616494,50.36712517,-119.9062924,northern america,galliformes-domestic,1,0.65859349,5770.804,3343.398,283434.4,260958.1,NA,NA,#cc33a2,minor,0.107
pb2_55112113,5_5_1_1_2_1_1_3,pb2,6,788,6,0.001914957,5.14917e-4,0.014272096,2023.894336,0.029591432,2024.005464,0.111128431,40.14526685,-79.41207395,northern america,anseriformes-wild,1,0.948005777,2208.326,2393.033,161636.1,238176.7,1,1,#8466cc,minor,0.15
pb2_4414_111111,4_4_14_1_1_1_1_11,pb2,5,797,5,0.004216826,7.87251e-4,0.01383814,2023.764774,0.036276069,2024.02459,0.259816308,36.80311012,-79.96389044,northern america,anseriformes-wild,1,0.765581602,2046.703,2092.746,300503.8,318935.3,NA,NA,#7bcc33,minor,0.151
pb2_6420_12111,6_4_20_1_2_1_1_1,pb2,2,803,2,0.007970317,0.001215882,0.050856898,2021.277183,0.169280492,2022.180822,0.903639077,31.26984885,-83.76720057,northern america,other-bird,0.999888901,0.887123653,297.4631,297.4511,23851.73,23850.77,NA,NA,#33cc99,minor,0.014
